                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                 0.8792,                 0.9876,                 1.4497,                0.91714,                0.92308,                0.90463,                 0.5937,                 1.1524,                 1.3351,                 1.9276,              0.0013862,              0.0013862,              0.0013862
                     33,                0.87427,                0.94058,                 1.4509,                0.93746,                0.92243,                0.92832,                0.57535,                  1.368,                  1.306,                 2.1283,              0.0013664,              0.0013664,              0.0013664
                     34,                0.87093,                0.96344,                 1.4807,                0.82873,                0.90769,                0.84775,                0.49427,                 1.0861,                 1.3305,                 1.8832,              0.0013466,              0.0013466,              0.0013466
                     35,                0.82954,                0.90385,                  1.433,                0.94135,                    0.8,                0.91074,                0.59858,                   1.25,                0.99515,                  2.076,              0.0013268,              0.0013268,              0.0013268
                     36,                0.83347,                0.88646,                 1.4167,                0.84476,                 0.8372,                0.89974,                0.54902,                 1.3017,                 1.1181,                 1.9161,               0.001307,               0.001307,               0.001307
                     37,                0.81133,                0.82828,                 1.4004,                0.89216,                0.78462,                 0.8974,                0.55759,                 1.4294,                 1.1622,                 2.0798,              0.0012872,              0.0012872,              0.0012872
                     38,                0.80037,                0.85094,                 1.3976,                0.88114,                0.79837,                 0.8849,                0.57234,                 1.2312,                 1.3751,                 1.9135,              0.0012674,              0.0012674,              0.0012674
                     39,                0.84702,                0.88298,                 1.4214,                0.87146,                0.87692,                0.89379,                0.55848,                 1.1528,                 1.0537,                 1.8773,              0.0012476,              0.0012476,              0.0012476
                     40,                0.77602,                0.85542,                  1.379,                0.86705,                0.90306,                0.92427,                0.58753,                 1.0484,                0.99115,                 1.7832,              0.0012278,              0.0012278,              0.0012278
                     41,                0.83638,                0.88756,                 1.4138,                 0.8422,                0.83077,                0.87713,                0.52587,                 1.5308,                 1.1404,                 2.1402,               0.001208,               0.001208,               0.001208
                     42,                0.79974,                0.79009,                 1.3767,                0.81755,                0.82732,                0.86227,                0.50761,                 1.5896,                 1.2812,                 2.1679,              0.0011882,              0.0011882,              0.0011882
                     43,                0.80004,                0.82845,                 1.4323,                0.88191,                0.83077,                0.89473,                0.56416,                 1.4791,                 1.0201,                   2.01,              0.0011684,              0.0011684,              0.0011684
                     44,                0.84278,                0.86936,                  1.425,                0.90817,                0.91298,                0.91895,                0.61596,                 1.5348,                 1.0219,                 2.0318,              0.0011486,              0.0011486,              0.0011486
                     45,                0.81943,                 0.8622,                 1.4204,                0.89871,                0.90769,                0.92159,                0.64033,                 1.1961,                 1.2538,                  1.754,              0.0011288,              0.0011288,              0.0011288
                     46,                0.77634,                 0.8015,                 1.3785,                0.89405,                0.81538,                 0.8854,                 0.4545,                 1.8485,                 1.5239,                  2.398,               0.001109,               0.001109,               0.001109
                     47,                0.78073,                0.80722,                 1.3648,                0.88703,                0.84559,                0.88708,                0.64999,                 1.1502,                 1.2943,                 1.6846,              0.0010892,              0.0010892,              0.0010892
                     48,                0.75914,                0.78527,                 1.3518,                0.94972,                0.87188,                0.94374,                0.63798,                  1.239,                0.94987,                 1.7952,              0.0010694,              0.0010694,              0.0010694
                     49,                0.74318,                0.73956,                 1.3592,                0.93368,                0.86639,                0.93096,                0.63679,                 1.1462,                 1.0005,                 1.7253,              0.0010496,              0.0010496,              0.0010496
                     50,                 0.7729,                0.78159,                 1.3644,                0.89029,                0.87392,                0.91135,                0.61771,                 1.0118,                 1.2191,                 1.5613,              0.0010298,              0.0010298,              0.0010298
                     51,                0.75067,                0.78313,                 1.3344,                0.90304,                0.90769,                0.92908,                0.64588,                 1.0676,                0.99601,                 1.5937,                0.00101,                0.00101,                0.00101
                     52,                0.74068,                0.77031,                 1.3434,                0.96844,                0.90769,                0.95646,                0.65986,                 1.0812,                0.97333,                 1.7061,              0.0009902,              0.0009902,              0.0009902
                     53,                 0.7637,                0.74974,                  1.351,                 0.9148,                0.90769,                0.95024,                 0.6174,                 1.2633,                0.97468,                 1.8192,              0.0009704,              0.0009704,              0.0009704
                     54,                0.76624,                 0.7621,                 1.3612,                0.88474,                0.89231,                0.91123,                0.57732,                  1.315,                0.99818,                 1.8616,              0.0009506,              0.0009506,              0.0009506
                     55,                0.70787,                 0.7427,                 1.3239,                0.95154,                0.92308,                0.95576,                0.59234,                 1.3391,                 1.0417,                  1.931,              0.0009308,              0.0009308,              0.0009308
                     56,                 0.7536,                0.74358,                 1.3599,                0.94428,                0.92308,                0.95105,                0.61752,                 1.4732,                 1.0466,                 2.0423,               0.000911,               0.000911,               0.000911
                     57,                0.72993,                0.72521,                 1.3353,                0.92281,                 0.9196,                0.92736,                0.62231,                 1.3914,                0.83413,                 1.9645,              0.0008912,              0.0008912,              0.0008912
                     58,                0.73674,                0.70525,                 1.3323,                0.95203,                  0.916,                0.93335,                0.64273,                 1.3038,                0.86818,                 1.9508,              0.0008714,              0.0008714,              0.0008714
                     59,                0.71155,                0.71884,                 1.3135,                0.90126,                0.89231,                0.91322,                0.64164,                  1.326,                 1.0067,                 1.9002,              0.0008516,              0.0008516,              0.0008516
                     60,                0.70682,                0.68949,                 1.2925,                0.94659,                0.86154,                0.91824,                0.65882,                 1.4007,                0.90444,                 2.0591,              0.0008318,              0.0008318,              0.0008318
                     61,                0.69518,                0.69906,                 1.3132,                0.88591,                0.89231,                0.92518,                0.61156,                 1.0512,                0.79528,                 1.6339,               0.000812,               0.000812,               0.000812
                     62,                0.71354,                0.71381,                 1.3208,                0.92816,                0.84615,                0.91047,                0.63354,                 1.2334,                 1.1233,                 1.7814,              0.0007922,              0.0007922,              0.0007922
                     63,                0.69053,                 0.6843,                 1.3125,                0.83966,                0.88625,                0.90196,                0.62343,                  1.368,                 1.2902,                 1.9036,              0.0007724,              0.0007724,              0.0007724
                     64,                0.72305,                0.74777,                 1.3447,                0.98782,                0.87692,                 0.9565,                0.66823,                 1.2392,                0.92868,                 1.7358,              0.0007526,              0.0007526,              0.0007526
                     65,                0.65175,                0.66313,                 1.2682,                0.93614,                0.90215,                 0.9207,                0.64174,                 1.1216,                0.83329,                 1.6938,              0.0007328,              0.0007328,              0.0007328
                     66,                0.66621,                0.68075,                 1.2891,                0.96117,                0.95385,                0.96043,                0.62846,                 1.0329,                0.92359,                 1.6151,               0.000713,               0.000713,               0.000713
                     67,                0.68144,                0.69932,                 1.3038,                0.93323,                0.92308,                0.94589,                0.65114,                 1.0981,                0.90142,                 1.7035,              0.0006932,              0.0006932,              0.0006932
                     68,                0.63425,                0.62846,                 1.2587,                0.93488,                0.86154,                0.94091,                0.63274,                 1.2695,                0.99424,                 1.7834,              0.0006734,              0.0006734,              0.0006734
                     69,                0.64127,                0.65155,                 1.2734,                0.91824,                0.90769,                0.93785,                0.63487,                  1.191,                 1.0603,                 1.7858,              0.0006536,              0.0006536,              0.0006536
                     70,                0.64097,                0.66961,                 1.2719,                0.90572,                0.90769,                0.92739,                0.66764,                 1.0314,                0.93534,                 1.5772,              0.0006338,              0.0006338,              0.0006338
                     71,                0.63889,                0.63878,                 1.2763,                0.89154,                0.93846,                0.93358,                0.66879,                 1.0429,                0.94782,                 1.5181,               0.000614,               0.000614,               0.000614
                     72,                0.62494,                0.62575,                 1.2608,                0.96884,                0.93846,                0.95924,                 0.6598,                 1.2325,                 1.0017,                 1.6678,              0.0005942,              0.0005942,              0.0005942
                     73,                0.63643,                0.65302,                 1.2923,                0.96821,                0.93705,                0.95182,                0.65314,                 1.1621,                0.77186,                 1.7344,              0.0005744,              0.0005744,              0.0005744
                     74,                0.63237,                0.63292,                 1.2533,                0.94954,                0.90769,                0.94915,                 0.6289,                  1.351,                0.93707,                  1.888,              0.0005546,              0.0005546,              0.0005546
                     75,                 0.6564,                0.63517,                 1.2774,                0.92085,                0.92308,                0.93397,                0.63131,                 1.4029,                0.95588,                 1.8828,              0.0005348,              0.0005348,              0.0005348
                     76,                 0.6073,                 0.6226,                 1.2605,                0.93524,                0.92308,                0.92833,                0.63413,                 1.5191,                  1.104,                 2.1029,               0.000515,               0.000515,               0.000515
                     77,                0.63089,                0.59348,                 1.2689,                0.93694,                0.92308,                0.91347,                0.62643,                 1.5896,                 1.0257,                 2.1017,              0.0004952,              0.0004952,              0.0004952
                     78,                0.59184,                 0.6185,                 1.2339,                0.93528,                0.90769,                0.91734,                0.64208,                 1.4519,                 1.0294,                 1.9453,              0.0004754,              0.0004754,              0.0004754
                     79,                0.59848,                0.60238,                 1.2345,                0.96371,                0.87692,                0.93423,                  0.658,                 1.3237,                 1.0899,                 1.9139,              0.0004556,              0.0004556,              0.0004556
                     80,                0.59501,                0.59196,                 1.2298,                0.95334,                0.94306,                0.95874,                0.67046,                 1.2496,                0.97007,                 1.8348,              0.0004358,              0.0004358,              0.0004358
                     81,                0.56769,                0.53817,                 1.1998,                0.96803,                0.93186,                0.94916,                0.67824,                 1.2356,                0.89934,                 1.8153,               0.000416,               0.000416,               0.000416
                     82,                0.55743,                0.56027,                 1.1947,                0.95131,                0.95385,                0.95493,                0.68615,                 1.1903,                0.97505,                 1.7659,              0.0003962,              0.0003962,              0.0003962
                     83,                0.59722,                0.59481,                 1.2491,                0.94354,                0.92308,                0.95168,                0.67403,                 1.2107,                0.98877,                 1.7947,              0.0003764,              0.0003764,              0.0003764
                     84,                0.60631,                0.58565,                 1.2405,                0.96604,                0.93846,                0.95032,                0.67945,                 1.2527,                0.86368,                 1.8911,              0.0003566,              0.0003566,              0.0003566
                     85,                0.60954,                0.59649,                 1.2405,                0.96289,                0.92308,                0.94717,                  0.671,                 1.3267,                0.86915,                  1.949,              0.0003368,              0.0003368,              0.0003368
                     86,                0.59769,                 0.6165,                  1.209,                0.96717,                0.90657,                0.92756,                0.65726,                 1.3436,                0.94689,                 1.9588,               0.000317,               0.000317,               0.000317
                     87,                0.54816,                0.55545,                 1.1881,                0.94424,                0.93846,                0.94592,                0.67005,                 1.2582,                0.98581,                 1.8813,              0.0002972,              0.0002972,              0.0002972
                     88,                0.58848,                0.57279,                 1.2305,                0.96521,                0.93846,                0.94477,                0.68215,                 1.2376,                0.92668,                 1.8656,              0.0002774,              0.0002774,              0.0002774
                     89,                0.57783,                0.55938,                 1.2222,                0.93818,                0.93846,                0.94216,                0.66404,                 1.2591,                0.90948,                 1.8562,              0.0002576,              0.0002576,              0.0002576
                     90,                0.56499,                0.51885,                 1.1971,                0.93152,                0.93846,                0.93009,                0.65242,                 1.3584,                0.87978,                 1.9377,              0.0002378,              0.0002378,              0.0002378
                     91,                0.51653,                0.58663,                 1.2671,                 0.9317,                0.92308,                0.92028,                0.64831,                 1.3133,                0.89976,                 1.8562,               0.000218,               0.000218,               0.000218
                     92,                0.44978,                0.49978,                 1.1925,                0.92183,                0.92308,                0.93241,                0.64194,                 1.2165,                0.90591,                 1.7409,              0.0001982,              0.0001982,              0.0001982
                     93,                0.48079,                0.44116,                 1.2539,                0.92423,                0.93836,                0.93926,                0.64948,                 1.2439,                0.94044,                 1.7909,              0.0001784,              0.0001784,              0.0001784
                     94,                0.46349,                0.45497,                 1.2253,                0.95315,                0.90769,                0.94892,                 0.6644,                 1.3408,                 1.0327,                 1.8973,              0.0001586,              0.0001586,              0.0001586
                     95,                0.42799,                0.41606,                 1.1768,                0.95189,                0.93846,                0.93967,                0.65884,                 1.4027,                 1.0544,                 1.9898,              0.0001388,              0.0001388,              0.0001388
                     96,                0.41402,                0.39975,                  1.185,                0.96639,                0.92308,                0.93554,                0.66366,                 1.2596,                0.99767,                 1.8391,               0.000119,               0.000119,               0.000119
                     97,                0.40408,                0.41547,                 1.1712,                 0.9674,                0.91315,                 0.9342,                0.67445,                 1.1456,                0.92204,                 1.7238,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.37337,                0.36821,                   1.12,                0.98354,                0.91906,                0.95181,                0.68761,                 1.0495,                0.89645,                 1.6406,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.37356,                0.38684,                 1.1348,                0.96781,                0.92512,                0.95124,                0.67987,                 1.0604,                0.89604,                 1.6547,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.36718,                0.36044,                  1.142,                0.96433,                0.93846,                0.95118,                0.67921,                 1.1076,                0.87262,                 1.6886,               3.98e-05,               3.98e-05,               3.98e-05
